,BB,BB,BB,BB,BB,BB,AMC,AMC,AMC,AMC,AMC,AMC,GME,GME,GME,GME,GME,GME
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,
2020-10-07,4.53000020980835,4.554999828338623,4.519999980926514,4.545000076293945,4.545000076293945,456488,4.005000114440918,4.074999809265137,4.0,4.045000076293945,4.045000076293945,652889,9.265000343322754,9.369999885559082,9.204999923706055,9.324999809265137,9.324999809265137,510067
2020-10-07,4.546999931335449,4.590000152587891,4.545000076293945,4.565000057220459,4.565000057220459,252561,4.039999961853027,4.050000190734863,3.9800000190734863,4.005000114440918,4.005000114440918,683591,9.329999923706055,9.460000038146973,9.321100234985352,9.460000038146973,9.460000038146973,359742
2020-10-07,4.565000057220459,4.579999923706055,4.559999942779541,4.579999923706055,4.579999923706055,114563,4.005000114440918,4.070000171661377,4.0,4.054299831390381,4.054299831390381,557282,9.457900047302246,9.550000190734863,9.4399995803833,9.4399995803833,9.4399995803833,403389
2020-10-07,4.579999923706055,4.590000152587891,4.559999942779541,4.574999809265137,4.574999809265137,213524,4.050000190734863,4.110000133514404,4.03000020980835,4.058599948883057,4.058599948883057,1016177,9.444999694824219,9.5600004196167,9.420000076293945,9.460000038146973,9.460000038146973,417785
2020-10-07,4.579999923706055,4.590000152587891,4.554999828338623,4.577499866485596,4.577499866485596,247224,4.056600093841553,4.079999923706055,4.03000020980835,4.074999809265137,4.074999809265137,842871,9.449999809265137,9.520000457763672,9.399999618530273,9.489999771118164,9.489999771118164,501678
2020-10-07,4.590000152587891,4.590000152587891,4.570000171661377,4.570000171661377,4.570000171661377,307839,4.074999809265137,4.079999923706055,4.03000020980835,4.039999961853027,4.039999961853027,652901,9.489999771118164,9.5,9.319999694824219,9.350000381469727,9.350000381469727,443502
2020-10-08,4.599999904632568,4.639900207519531,4.539999961853027,4.545000076293945,4.545000076293945,424070,4.130000114440918,4.139999866485596,4.019999980926514,4.110000133514404,4.110000133514404,1960220,9.539999961853027,9.539999961853027,9.1899995803833,9.300000190734863,9.300000190734863,595711
2020-10-08,4.550000190734863,4.599699974060059,4.545000076293945,4.570000171661377,4.570000171661377,254797,4.111000061035156,4.130000114440918,4.09119987487793,4.110000133514404,4.110000133514404,911815,9.289999961853027,9.378499984741211,9.239999771118164,9.260000228881836,9.260000228881836,513564
2020-10-08,4.569900035858154,4.590000152587891,4.550000190734863,4.579999923706055,4.579999923706055,317955,4.119800090789795,4.119999885559082,4.070000171661377,4.085000038146973,4.085000038146973,373193,9.260000228881836,9.348299980163574,9.220000267028809,9.281900405883789,9.281900405883789,364506
2020-10-08,4.577600002288818,4.579999923706055,4.559999942779541,4.568399906158447,4.568399906158447,161829,4.0879998207092285,4.099999904632568,4.070000171661377,4.0894999504089355,4.0894999504089355,312038,9.289999961853027,9.319999694824219,9.220000267028809,9.279999732971191,9.279999732971191,206414
2020-10-08,4.559999942779541,4.579999923706055,4.559999942779541,4.579999923706055,4.579999923706055,217384,4.087200164794922,4.090000152587891,4.070000171661377,4.088200092315674,4.088200092315674,281589,9.279999732971191,11.8100004196167,9.199999809265137,11.67140007019043,11.67140007019043,8216073
2020-10-08,4.579999923706055,4.590000152587891,4.570000171661377,4.590000152587891,4.590000152587891,243033,4.089900016784668,4.130000114440918,4.079999923706055,4.0980000495910645,4.0980000495910645,752314,11.680000305175781,12.079999923706055,10.600000381469727,11.910300254821777,11.910300254821777,30070587
2020-10-08,4.585000038146973,4.619999885559082,4.579999923706055,4.599999904632568,4.599999904632568,457012,4.090199947357178,4.184999942779541,4.085000038146973,4.139999866485596,4.139999866485596,3028470,11.90999984741211,13.640000343322754,11.800000190734863,13.505000114440918,13.505000114440918,25095101
2020-10-09,4.619999885559082,4.650000095367432,4.610000133514404,4.619999885559082,4.619999885559082,460587,4.170000076293945,4.179999828338623,4.059999942779541,4.069900035858154,4.069900035858154,1416407,12.829999923706055,13.760000228881836,12.0600004196167,13.640000343322754,13.640000343322754,21560985
2020-10-09,4.619999885559082,4.690000057220459,4.619999885559082,4.675000190734863,4.675000190734863,520526,4.064300060272217,4.105000019073486,4.050099849700928,4.0879998207092285,4.0879998207092285,710447,13.630000114440918,14.550000190734863,13.420000076293945,14.029999732971191,14.029999732971191,18369645
2020-10-09,4.679999828338623,4.699999809265137,4.670000076293945,4.671000003814697,4.671000003814697,356007,4.085000038146973,4.130099773406982,4.065000057220459,4.078000068664551,4.078000068664551,644423,14.020000457763672,14.800000190734863,13.800000190734863,14.14109992980957,14.14109992980957,14249913
2020-10-09,4.6722002029418945,4.690000057220459,4.670000076293945,4.684999942779541,4.684999942779541,101075,4.070099830627441,4.090000152587891,4.050000190734863,4.074999809265137,4.074999809265137,553419,14.14109992980957,14.239999771118164,13.010000228881836,13.237899780273438,13.237899780273438,7076135
2020-10-09,4.690000057220459,4.717800140380859,4.670000076293945,4.710000038146973,4.710000038146973,380360,4.074999809265137,4.090000152587891,4.059999942779541,4.0879998207092285,4.0879998207092285,311718,13.239999771118164,13.380000114440918,12.710000038146973,12.716500282287598,12.716500282287598,3781048
2020-10-09,4.715000152587891,4.730000019073486,4.710000038146973,4.715000152587891,4.715000152587891,313580,4.079999923706055,4.090000152587891,4.050000190734863,4.059999942779541,4.059999942779541,511403,12.719599723815918,12.720000267028809,11.899999618530273,12.140000343322754,12.140000343322754,7182043
2020-10-09,4.715000152587891,4.739999771118164,4.710000038146973,4.739999771118164,4.739999771118164,433440,4.066999912261963,4.070000171661377,4.039999961853027,4.050000190734863,4.050000190734863,681832,12.145000457763672,12.25,11.989999771118164,12.029999732971191,12.029999732971191,3293913
2020-10-12,4.75,4.829999923706055,4.75,4.772200107574463,4.772200107574463,662448,4.03000020980835,4.079999923706055,4.0,4.049099922180176,4.049099922180176,1092858,11.65999984741211,12.766200065612793,11.399999618530273,12.545000076293945,12.545000076293945,10160350
2020-10-12,4.78000020980835,4.800000190734863,4.769999980926514,4.789999961853027,4.789999961853027,159070,4.050000190734863,4.070000171661377,4.03000020980835,4.050000190734863,4.050000190734863,394947,12.541099548339844,12.54990005493164,12.050000190734863,12.139900207519531,12.139900207519531,5357714
2020-10-12,4.789999961853027,4.800000190734863,4.760000228881836,4.784999847412109,4.784999847412109,434466,4.059999942779541,4.090000152587891,4.03000020980835,4.047999858856201,4.047999858856201,429962,12.137900352478027,12.15999984741211,11.78499984741211,11.875,11.875,2062528
2020-10-12,4.789999961853027,4.809999942779541,4.775000095367432,4.784999847412109,4.784999847412109,361001,4.042300224304199,4.090000152587891,4.039999961853027,4.074999809265137,4.074999809265137,419638,11.869999885559082,12.019200325012207,11.8100004196167,11.921099662780762,11.921099662780762,1004732
2020-10-12,4.789999961853027,4.789999961853027,4.75,4.755000114440918,4.755000114440918,215774,4.070000171661377,4.090000152587891,4.034999847412109,4.049699783325195,4.049699783325195,345298,11.921899795532227,12.020000457763672,11.800000190734863,11.854999542236328,11.854999542236328,1066694
2020-10-12,4.75,4.775000095367432,4.744999885559082,4.760000228881836,4.760000228881836,166140,4.042900085449219,4.079999923706055,4.039999961853027,4.074999809265137,4.074999809265137,290673,11.851099967956543,11.85509967803955,11.579999923706055,11.595000267028809,11.595000267028809,1073020
2020-10-12,4.757599830627441,4.760000228881836,4.739999771118164,4.75,4.75,221286,4.079999923706055,4.079999923706055,4.070000171661377,4.079999923706055,4.079999923706055,184791,11.595000267028809,11.84000015258789,11.470000267028809,11.790300369262695,11.790300369262695,2033884
2020-10-13,4.75,5.179999828338623,4.75,5.15500020980835,5.15500020980835,3606968,3.9000000953674316,3.9100000858306885,3.630000114440918,3.7950000762939453,3.7950000762939453,3908718,11.729999542236328,12.420000076293945,11.649999618530273,12.045000076293945,12.045000076293945,3436304
2020-10-13,5.150000095367432,5.230000019073486,5.079999923706055,5.210000038146973,5.210000038146973,2204760,3.7980000972747803,3.7980000972747803,3.75,3.759000062942505,3.759000062942505,1029187,12.039999961853027,12.149999618530273,11.75,11.770000457763672,11.770000457763672,896573
2020-10-13,5.210100173950195,5.230000019073486,5.099999904632568,5.154600143432617,5.154600143432617,1527460,3.755000114440918,3.7701001167297363,3.7300000190734863,3.7300000190734863,3.7300000190734863,657397,11.779999732971191,11.9399995803833,11.720000267028809,11.800000190734863,11.800000190734863,874727
2020-10-13,5.159999847412109,5.210000038146973,5.150100231170654,5.184999942779541,5.184999942779541,828731,3.734999895095825,3.759999990463257,3.700000047683716,3.734999895095825,3.734999895095825,716264,11.8100004196167,12.109999656677246,11.779999732971191,11.96500015258789,11.96500015258789,1028132
2020-10-13,5.190000057220459,5.210000038146973,5.119999885559082,5.130000114440918,5.130000114440918,742131,3.73009991645813,3.740000009536743,3.700000047683716,3.7088000774383545,3.7088000774383545,512405,11.96500015258789,12.009099960327148,11.789999961853027,11.880000114440918,11.880000114440918,706873
2020-10-13,5.125,5.150000095367432,5.099999904632568,5.144999980926514,5.144999980926514,641865,3.7049999237060547,3.7100000381469727,3.6500000953674316,3.6549999713897705,3.6549999713897705,915930,11.869999885559082,12.029999732971191,11.84000015258789,11.941100120544434,11.941100120544434,560479
2020-10-13,5.144999980926514,5.150000095367432,5.130000114440918,5.139999866485596,5.139999866485596,1030992,3.6549999713897705,3.6600000858306885,3.5199999809265137,3.549799919128418,3.549799919128418,1815761,11.944999694824219,12.0,11.850000381469727,11.869999885559082,11.869999885559082,978667
2020-10-14,5.150000095367432,5.210000038146973,5.071400165557861,5.133900165557861,5.133900165557861,1289060,3.0899999141693115,3.191800117492676,2.6600000858306885,2.9149999618530273,2.9149999618530273,14414599,12.670000076293945,12.680000305175781,12.130000114440918,12.305000305175781,12.305000305175781,3812006
2020-10-14,5.133500099182129,5.25,5.119999885559082,5.239999771118164,5.239999771118164,925830,2.9189999103546143,3.200000047683716,2.869999885559082,3.0845000743865967,3.0845000743865967,6554539,12.309000015258789,12.600000381469727,12.050000190734863,12.458499908447266,12.458499908447266,2091242
2020-10-14,5.235000133514404,5.239999771118164,5.059999942779541,5.079999923706055,5.079999923706055,1086760,3.081199884414673,3.0999999046325684,2.950000047683716,2.994999885559082,2.994999885559082,4053335,12.460000038146973,12.5600004196167,12.199999809265137,12.350000381469727,12.350000381469727,1049889
2020-10-14,5.090000152587891,5.099999904632568,5.034999847412109,5.050000190734863,5.050000190734863,562700,2.9999001026153564,3.0,2.9100000858306885,2.9398999214172363,2.9398999214172363,1616015,12.34000015258789,12.510000228881836,12.300000190734863,12.385000228881836,12.385000228881836,864462
2020-10-14,5.04010009765625,5.090000152587891,5.021500110626221,5.054999828338623,5.054999828338623,397525,2.934999942779541,2.939199924468994,2.880000114440918,2.928499937057495,2.928499937057495,1652769,12.380000114440918,12.479999542236328,12.25,12.29889965057373,12.29889965057373,960448
2020-10-14,5.054999828338623,5.090000152587891,5.03000020980835,5.070000171661377,5.070000171661377,290570,2.928800106048584,3.0,2.9200000762939453,2.9700000286102295,2.9700000286102295,1636313,12.289999961853027,12.300000190734863,12.149999618530273,12.274999618530273,12.274999618530273,950350
2020-10-14,5.070000171661377,5.099999904632568,5.064899921417236,5.079999923706055,5.079999923706055,550086,2.9749999046325684,3.0,2.9200000762939453,2.940000057220459,2.940000057220459,1526584,12.274999618530273,12.449999809265137,12.220000267028809,12.25,12.25,841669
2020-10-15,4.980000019073486,5.15310001373291,4.96999979019165,5.050000190734863,5.050000190734863,1137007,2.8399999141693115,2.9600000381469727,2.819999933242798,2.9200000762939453,2.9200000762939453,2209039,11.989999771118164,13.375,11.989999771118164,12.57960033416748,12.57960033416748,5410471
2020-10-15,5.052199840545654,5.09499979019165,5.041500091552734,5.079999923706055,5.079999923706055,333103,2.9200000762939453,2.930000066757202,2.819999933242798,2.875,2.875,1399882,12.584500312805176,13.319999694824219,12.520000457763672,13.130000114440918,13.130000114440918,2626973
2020-10-15,5.079999923706055,5.099999904632568,5.070000171661377,5.074999809265137,5.074999809265137,286948,2.880000114440918,2.880000114440918,2.8299999237060547,2.8550000190734863,2.8550000190734863,975500,13.130000114440918,13.789999961853027,13.050000190734863,13.529999732971191,13.529999732971191,5990297
2020-10-15,5.079999923706055,5.09499979019165,5.039999961853027,5.074999809265137,5.074999809265137,325486,2.8550000190734863,2.859999895095825,2.759999990463257,2.798799991607666,2.798799991607666,1316926,13.545000076293945,14.4399995803833,13.545000076293945,13.760000228881836,13.760000228881836,7307978
2020-10-15,5.074999809265137,5.139999866485596,5.070000171661377,5.135000228881836,5.135000228881836,497776,2.799999952316284,2.8299999237060547,2.7899999618530273,2.805000066757202,2.805000066757202,1066792,13.760000228881836,14.1899995803833,13.649999618530273,13.950200080871582,13.950200080871582,3715662
2020-10-15,5.135000228881836,5.144999980926514,5.079999923706055,5.09499979019165,5.09499979019165,591090,2.805000066757202,2.869999885559082,2.799999952316284,2.8389999866485596,2.8389999866485596,1012633,13.949999809265137,15.100000381469727,13.90999984741211,14.5600004196167,14.5600004196167,9821134
2020-10-15,5.09499979019165,5.170000076293945,5.079999923706055,5.150000095367432,5.150000095367432,1193317,2.8399999141693115,2.8399999141693115,2.759999990463257,2.7750000953674316,2.7750000953674316,1659956,14.555700302124023,14.649999618530273,13.75,13.819999694824219,13.819999694824219,4441167
2020-10-16,5.199999809265137,5.210100173950195,5.139999866485596,5.210000038146973,5.210000038146973,1132174,2.869999885559082,3.0799999237060547,2.799999952316284,2.989300012588501,2.989300012588501,3900326,13.6899995803833,13.899999618530273,13.229999542236328,13.479599952697754,13.479599952697754,4486209
2020-10-16,5.202300071716309,5.210000038146973,5.130000114440918,5.139999866485596,5.139999866485596,464039,2.9839999675750732,3.2699999809265137,2.890000104904175,3.2599000930786133,3.2599000930786133,5275227,13.475000381469727,13.74899959564209,13.351099967956543,13.364999771118164,13.364999771118164,1408953
2020-10-16,5.139999866485596,5.199999809265137,5.130000114440918,5.175000190734863,5.175000190734863,425003,3.255000114440918,3.2899999618530273,3.0199999809265137,3.0899999141693115,3.0899999141693115,3755996,13.368000030517578,13.46500015258789,13.109999656677246,13.199999809265137,13.199999809265137,1424959
2020-10-16,5.175000190734863,5.175000190734863,5.139999866485596,5.144999980926514,5.144999980926514,256772,3.089900016784668,3.130000114440918,3.009999990463257,3.026599884033203,3.026599884033203,1334273,13.199999809265137,13.319999694824219,13.079999923706055,13.289999961853027,13.289999961853027,832582
2020-10-16,5.144999980926514,5.144999980926514,5.105000019073486,5.130000114440918,5.130000114440918,458388,3.0199999809265137,3.0799999237060547,2.9800000190734863,3.04010009765625,3.04010009765625,1293160,13.289999961853027,13.385000228881836,13.100000381469727,13.128999710083008,13.128999710083008,837079
2020-10-16,5.139999866485596,5.150000095367432,5.110000133514404,5.130000114440918,5.130000114440918,335667,3.048799991607666,3.119999885559082,3.0399999618530273,3.1050000190734863,3.1050000190734863,1465492,13.129799842834473,13.25,13.119999885559082,13.229000091552734,13.229000091552734,645417
2020-10-16,5.130000114440918,5.130000114440918,4.96999979019165,4.989999771118164,4.989999771118164,2799253,3.0999999046325684,3.1050000190734863,3.0,3.0299999713897705,3.0299999713897705,1390668,13.210000038146973,13.380000114440918,13.149999618530273,13.3100004196167,13.3100004196167,1772422
2020-10-19,5.050000190734863,5.144999980926514,5.010000228881836,5.090000152587891,5.090000152587891,834773,3.309999942779541,3.7799999713897705,3.2300000190734863,3.7699999809265137,3.7699999809265137,15950294,13.4399995803833,14.199999809265137,13.380000114440918,13.800000190734863,13.800000190734863,4016438
2020-10-19,5.090000152587891,5.150000095367432,5.059999942779541,5.138599872589111,5.138599872589111,388528,3.7634999752044678,3.880000114440918,3.549999952316284,3.650099992752075,3.650099992752075,10764848,13.8100004196167,13.949999809265137,13.579999923706055,13.770000457763672,13.770000457763672,1845386
2020-10-19,5.138599872589111,5.190000057220459,5.110000133514404,5.175000190734863,5.175000190734863,441566,3.6549999713897705,3.734999895095825,3.5813000202178955,3.6563000679016113,3.6563000679016113,4295708,13.770000457763672,14.079999923706055,13.729999542236328,13.958999633789062,13.958999633789062,1010452
2020-10-19,5.170000076293945,5.210000038146973,5.159999847412109,5.184999942779541,5.184999942779541,380384,3.6600000858306885,3.740000009536743,3.619999885559082,3.6700000762939453,3.6700000762939453,2671297,13.958100318908691,14.319999694824219,13.880000114440918,14.25,14.25,1917636
2020-10-19,5.190000057220459,5.210000038146973,5.179999828338623,5.190000057220459,5.190000057220459,501024,3.674999952316284,3.680000066757202,3.565000057220459,3.5813000202178955,3.5813000202178955,1794409,14.248900413513184,14.5,14.069999694824219,14.395000457763672,14.395000457763672,1907901
2020-10-19,5.1834001541137695,5.190000057220459,5.099999904632568,5.130000114440918,5.130000114440918,567238,3.5887999534606934,3.5899999141693115,3.4100000858306885,3.547800064086914,3.547800064086914,3048877,14.399999618530273,14.399999618530273,13.960000038146973,14.024999618530273,14.024999618530273,1401951
2020-10-19,5.130000114440918,5.190000057220459,5.119999885559082,5.190000057220459,5.190000057220459,1620719,3.548799991607666,3.5999999046325684,3.4800000190734863,3.5399999618530273,3.5399999618530273,1625170,14.024999618530273,14.09000015258789,13.829999923706055,13.90999984741211,13.90999984741211,868158
2020-10-20,5.199999809265137,5.210000038146973,5.059999942779541,5.110000133514404,5.110000133514404,1297456,3.299999952316284,3.309999942779541,3.0999999046325684,3.1012001037597656,3.1012001037597656,6621601,14.029999732971191,14.109999656677246,13.664999961853027,14.010000228881836,14.010000228881836,1772976
2020-10-20,5.105000019073486,5.150000095367432,5.090000152587891,5.113500118255615,5.113500118255615,369599,3.1012001037597656,3.169800043106079,3.059999942779541,3.1108999252319336,3.1108999252319336,2695046,14.020000457763672,14.142999649047852,13.789999961853027,13.880000114440918,13.880000114440918,1131519
2020-10-20,5.110000133514404,5.125,5.070000171661377,5.09499979019165,5.09499979019165,473306,3.1145999431610107,3.200000047683716,3.0999999046325684,3.194999933242798,3.194999933242798,1475911,13.88479995727539,13.920000076293945,13.729999542236328,13.8149995803833,13.8149995803833,548429
2020-10-20,5.099999904632568,5.139999866485596,5.079999923706055,5.139999866485596,5.139999866485596,390462,3.1912999153137207,3.2200000286102295,3.109999895095825,3.1187000274658203,3.1187000274658203,1273698,13.817299842834473,13.970000267028809,13.750499725341797,13.867500305175781,13.867500305175781,558394
2020-10-20,5.135000228881836,5.170000076293945,5.121699810028076,5.139999866485596,5.139999866485596,552056,3.115000009536743,3.130000114440918,3.049999952316284,3.078700065612793,3.078700065612793,1411045,13.859999656677246,13.970000267028809,13.824999809265137,13.90999984741211,13.90999984741211,390955
2020-10-20,5.144999980926514,5.150000095367432,5.090000152587891,5.113999843597412,5.113999843597412,533999,3.0799999237060547,3.109999895095825,3.049999952316284,3.0999999046325684,3.0999999046325684,1248494,13.914999961853027,14.069999694824219,13.8100004196167,14.020000457763672,14.020000457763672,881110
2020-10-20,5.114999771118164,5.114999771118164,5.079999923706055,5.079999923706055,5.079999923706055,915212,3.0899999141693115,3.119999885559082,3.0799999237060547,3.0899999141693115,3.0899999141693115,1074459,14.010000228881836,14.029999732971191,13.789999961853027,13.859999656677246,13.859999656677246,821904
2020-10-21,5.099999904632568,5.119999885559082,5.03000020980835,5.079999923706055,5.079999923706055,523595,3.0999999046325684,3.119999885559082,3.0799999237060547,3.0913000106811523,3.0913000106811523,1639717,13.899999618530273,14.420000076293945,13.800000190734863,14.217000007629395,14.217000007629395,1782319
2020-10-21,5.079999923706055,5.090000152587891,5.010000228881836,5.039999961853027,5.039999961853027,344013,3.0999999046325684,3.1298999786376953,3.049999952316284,3.050100088119507,3.050100088119507,1352105,14.220000267028809,14.305000305175781,13.859999656677246,14.04010009765625,14.04010009765625,1043029
2020-10-21,5.039999961853027,5.059999942779541,5.019999980926514,5.03000020980835,5.03000020980835,262360,3.059999942779541,3.069999933242798,2.9800000190734863,3.015000104904175,3.015000104904175,1637272,14.043999671936035,14.180000305175781,13.949999809265137,14.159899711608887,14.159899711608887,370023
2020-10-21,5.03000020980835,5.050000190734863,5.0,5.050000190734863,5.050000190734863,320689,3.015000104904175,3.0199999809265137,3.009999990463257,3.017199993133545,3.017199993133545,632602,14.158900260925293,14.225000381469727,14.039999961853027,14.170000076293945,14.170000076293945,592519
2020-10-21,5.045000076293945,5.059999942779541,5.019999980926514,5.050000190734863,5.050000190734863,143636,3.018699884414673,3.0199999809265137,2.990000009536743,3.0,3.0,586032,14.170000076293945,14.220000267028809,14.109999656677246,14.154999732971191,14.154999732971191,387486
2020-10-21,5.050000190734863,5.079999923706055,5.040999889373779,5.065000057220459,5.065000057220459,189833,3.0,3.009999990463257,2.990000009536743,2.998199939727783,2.998199939727783,667895,14.149999618530273,14.229900360107422,14.095000267028809,14.140000343322754,14.140000343322754,580984
2020-10-21,5.070000171661377,5.139999866485596,5.039999961853027,5.099999904632568,5.099999904632568,1681425,3.0,3.0,2.990000009536743,3.0,3.0,587817,14.140000343322754,14.149999618530273,14.0,14.095000267028809,14.095000267028809,482550
2020-10-22,5.090000152587891,5.090000152587891,5.0,5.025000095367432,5.025000095367432,335576,2.9600000381469727,2.990000009536743,2.8399999141693115,2.8894999027252197,2.8894999027252197,2885781,14.199999809265137,15.869999885559082,14.1899995803833,15.119999885559082,15.119999885559082,7655073
2020-10-22,5.025000095367432,5.059999942779541,4.974999904632568,5.054999828338623,5.054999828338623,448400,2.890000104904175,3.0,2.880000114440918,3.0,3.0,1264550,15.109999656677246,15.277999877929688,14.720000267028809,14.864999771118164,14.864999771118164,2787767
2020-10-22,5.050000190734863,5.070000171661377,5.039999961853027,5.059999942779541,5.059999942779541,226654,2.994999885559082,3.049999952316284,2.940000057220459,3.0250000953674316,3.0250000953674316,1636708,14.868000030517578,14.979900360107422,14.65999984741211,14.710000038146973,14.710000038146973,1311610
2020-10-22,5.054999828338623,5.085000038146973,5.034999847412109,5.070000171661377,5.070000171661377,182177,3.0250000953674316,3.059999942779541,3.0,3.010999917984009,3.010999917984009,1007454,14.711099624633789,14.90999984741211,14.550000190734863,14.640000343322754,14.640000343322754,1050436
2020-10-22,5.065000057220459,5.099999904632568,5.050000190734863,5.090000152587891,5.090000152587891,213652,3.018699884414673,3.1500000953674316,3.009999990463257,3.1201000213623047,3.1201000213623047,3517667,14.649999618530273,14.800000190734863,14.579999923706055,14.75,14.75,729244
2020-10-22,5.090000152587891,5.099999904632568,5.079999923706055,5.098599910736084,5.098599910736084,208742,3.1224000453948975,3.130000114440918,3.059999942779541,3.109999895095825,3.109999895095825,1062213,14.75,15.039999961853027,14.699999809265137,15.010000228881836,15.010000228881836,1016567
2020-10-22,5.099999904632568,5.139999866485596,5.090000152587891,5.129899978637695,5.129899978637695,968643,3.109999895095825,3.119999885559082,3.0999999046325684,3.115000009536743,3.115000009536743,676059,15.020000457763672,15.130000114440918,14.851099967956543,14.90999984741211,14.90999984741211,1044537
2020-10-23,5.130000114440918,5.130000114440918,4.989999771118164,5.090000152587891,5.090000152587891,959511,3.130000114440918,3.1500000953674316,2.9700000286102295,3.015000104904175,3.015000104904175,1835235,15.050000190734863,15.380000114440918,14.550000190734863,14.800000190734863,14.800000190734863,2152264
2020-10-23,5.099999904632568,5.099999904632568,5.034999847412109,5.054999828338623,5.054999828338623,238042,3.015000104904175,3.0299999713897705,2.9700000286102295,2.9865000247955322,2.9865000247955322,1214578,14.79990005493164,14.918899536132812,14.664999961853027,14.819999694824219,14.819999694824219,527326
2020-10-23,5.054999828338623,5.065000057220459,5.019999980926514,5.034999847412109,5.034999847412109,225812,2.983799934387207,3.0,2.950000047683716,2.9749999046325684,2.9749999046325684,795997,14.819999694824219,14.869999885559082,14.670000076293945,14.729999542236328,14.729999542236328,612811
2020-10-23,5.030099868774414,5.059999942779541,5.03000020980835,5.054999828338623,5.054999828338623,139147,2.9786999225616455,2.990000009536743,2.9700000286102295,2.984999895095825,2.984999895095825,481965,14.720000267028809,14.879899978637695,14.65999984741211,14.850000381469727,14.850000381469727,359595
2020-10-23,5.050099849700928,5.059999942779541,5.039999961853027,5.059999942779541,5.059999942779541,121270,2.984999895095825,3.0,2.9600000381469727,2.9999001026153564,2.9999001026153564,600314,14.850099563598633,15.11359977722168,14.8100004196167,15.10990047454834,15.10990047454834,783307
2020-10-23,5.054999828338623,5.079999923706055,5.050000190734863,5.070000171661377,5.070000171661377,192607,2.994999885559082,3.0199999809265137,2.9800000190734863,2.984999895095825,2.984999895095825,548698,15.104999542236328,15.154999732971191,14.920000076293945,15.089900016784668,15.089900016784668,898557
2020-10-23,5.070000171661377,5.119999885559082,5.070000171661377,5.119999885559082,5.119999885559082,626687,2.9870998859405518,2.990000009536743,2.9700000286102295,2.9700000286102295,2.9700000286102295,996650,15.079999923706055,15.079999923706055,14.949999809265137,15.029999732971191,15.029999732971191,584793
2020-10-26,5.03000020980835,5.070000171661377,4.96999979019165,4.977200031280518,4.977200031280518,456959,2.9200000762939453,2.930000066757202,2.819999933242798,2.825000047683716,2.825000047683716,2528297,14.930000305175781,15.449999809265137,14.65999984741211,14.829999923706055,14.829999923706055,2609511
2020-10-26,4.973800182342529,4.974999904632568,4.909999847412109,4.909999847412109,4.909999847412109,747844,2.828700065612793,2.8299999237060547,2.7200000286102295,2.7839999198913574,2.7839999198913574,2459439,14.848199844360352,14.869999885559082,13.6899995803833,13.8100004196167,13.8100004196167,2531374
2020-10-26,4.914999961853027,4.920000076293945,4.860000133514404,4.880000114440918,4.880000114440918,1119492,2.7850000858306885,2.799999952316284,2.7100000381469727,2.7200000286102295,2.7200000286102295,1387306,13.8100004196167,14.050000190734863,13.479999542236328,13.520500183105469,13.520500183105469,2596920
2020-10-26,4.875,4.900000095367432,4.855000019073486,4.879899978637695,4.879899978637695,403593,2.7249999046325684,2.75,2.680000066757202,2.689500093460083,2.689500093460083,1260046,13.527700424194336,13.579999923706055,13.300000190734863,13.335000038146973,13.335000038146973,913052
2020-10-26,4.880000114440918,4.925000190734863,4.860000133514404,4.925000190734863,4.925000190734863,206154,2.6812000274658203,2.799999952316284,2.680000066757202,2.7883999347686768,2.7883999347686768,1270836,13.329999923706055,13.770000457763672,13.260000228881836,13.6899995803833,13.6899995803833,1390757
2020-10-26,4.920000076293945,4.934999942779541,4.889999866485596,4.889999866485596,4.889999866485596,268997,2.7850000858306885,2.799999952316284,2.7441000938415527,2.7899999618530273,2.7899999618530273,663670,13.6899995803833,13.869999885559082,13.489999771118164,13.569999694824219,13.569999694824219,1580122
2020-10-26,4.889999866485596,4.898200035095215,4.860000133514404,4.880000114440918,4.880000114440918,473605,2.794300079345703,2.799999952316284,2.7200000286102295,2.75,2.75,730096,13.5649995803833,13.569999694824219,13.470000267028809,13.494999885559082,13.494999885559082,953757
2020-10-27,4.900000095367432,4.940000057220459,4.849999904632568,4.855000019073486,4.855000019073486,559609,2.880000114440918,2.9000000953674316,2.6700000762939453,2.700000047683716,2.700000047683716,3347252,13.710000038146973,13.710000038146973,12.664999961853027,12.789999961853027,12.789999961853027,2428040
2020-10-27,4.853799819946289,4.925000190734863,4.853799819946289,4.889999866485596,4.889999866485596,346699,2.7079999446868896,2.727299928665161,2.6600000858306885,2.6798999309539795,2.6798999309539795,1556371,12.8100004196167,13.0600004196167,12.765000343322754,12.970000267028809,12.970000267028809,983741
2020-10-27,4.894999980926514,4.909999847412109,4.864999771118164,4.869999885559082,4.869999885559082,215636,2.677799940109253,2.690000057220459,2.609999895095825,2.6266000270843506,2.6266000270843506,1344843,12.970000267028809,12.989999771118164,12.829999923706055,12.84000015258789,12.84000015258789,453859
2020-10-27,4.869999885559082,4.880000114440918,4.849999904632568,4.849999904632568,4.849999904632568,212768,2.628200054168701,2.700000047683716,2.625,2.6649999618530273,2.6649999618530273,891217,12.84000015258789,12.890000343322754,12.5600004196167,12.60830020904541,12.60830020904541,734247
